freq	dB(S(2,1))
5.58548354835528120E9	-4.46386518157296490E-4
5.58549354935538300E9	-4.46680852029253120E-4
5.58550355035548130E9	-4.46975659051943720E-4
5.58551355135558230E9	-4.47270940307447700E-4
5.58552355235568320E9	-4.47566696901954140E-4
5.58553355335578060E9	-4.47862929939723390E-4
5.58554355435588160E9	-4.48159640521158660E-4
5.58555355535598160E9	-4.48456829753413720E-4
5.58556355635608350E9	-4.48754498751358180E-4
5.58557355735618440E9	-4.49052648635647690E-4
5.58558355835628270E9	-4.49351280518258810E-4
5.58559355935638190E9	-4.49650395517919050E-4
5.58560356035648290E9	-4.49949994770714930E-4
5.58561356135658290E9	-4.50250079395374490E-4
5.58562356235668390E9	-4.50550650530877660E-4
5.58563356335678480E9	-4.50851709315240790E-4
5.58564356435688490E9	-4.51153256876835850E-4
5.58565356535698320E9	-4.51455294367180930E-4
5.58566356635708590E9	-4.51757822926221310E-4
5.58567356735718330E9	-4.52060843711261560E-4
5.58568356835728430E9	-4.52364357868033910E-4
5.58569356935738440E9	-4.52668366558665180E-4
5.58570357035748440E9	-4.52972870939496360E-4
5.58571357135758540E9	-4.53277872176512100E-4
5.58572357235768550E9	-4.53583371431840200E-4
5.58573357335778640E9	-4.53889369881109860E-4
5.58574357435788470E9	-4.54195868698021510E-4
5.58575357535798570E9	-4.54502869061098200E-4
5.58576357635808570E9	-4.54810372146934230E-4
5.58577357735818670E9	-4.55118379143696390E-4
5.58578357835828590E9	-4.55426891242445290E-4
5.58579357935838590E9	-4.55735909631348600E-4
5.58580358035848510E9	-4.56045435505324900E-4
5.58581358135858610E9	-4.56355470072793960E-4
5.58582358235868610E9	-4.56666014523853290E-4
5.58583358335878620E9	-4.56977070076566870E-4
5.58584358435888720E9	-4.57288637935498340E-4
5.58585358535898640E9	-4.57600719311961780E-4
5.58586358635908730E9	-4.57913315433665960E-4
5.58587358735918740E9	-4.58226427519641000E-4
5.58588358835928740E9	-4.58540056789881320E-4
5.58589358935938660E9	-4.58854204476918340E-4
5.58590359035948760E9	-4.59168871814248460E-4
5.58591359135958760E9	-4.59484060034403720E-4
5.58592359235968860E9	-4.59799770389204280E-4
5.58593359335978780E9	-4.60116004110218580E-4
5.58594359435988790E9	-4.60432762455053180E-4
5.58595359535998880E9	-4.60750046667814140E-4
5.58596359636009070E9	-4.61067858013823880E-4
5.58597359736018890E9	-4.61386197744903640E-4
5.58598359836028810E9	-4.61705067128305300E-4
5.58599359936038820E9	-4.62024467437067180E-4
5.58600360036048920E9	-4.62344399934583810E-4
5.58601360136058920E9	-4.62664865902573740E-4
5.58602360236069020E9	-4.62985866614076080E-4
5.58603360336078940E9	-4.63307403355631390E-4
5.58604360436088850E9	-4.63629477423424860E-4
5.58605360536098950E9	-4.63952090092424910E-4
5.58606360636108870E9	-4.64275242666532240E-4
5.58607360736118960E9	-4.64598936454469240E-4
5.58608360836128880E9	-4.64923172748564540E-4
5.58609360936138980E9	-4.65247952862363330E-4
5.58610361036149160E9	-4.65573278098802670E-4
5.58611361136159170E9	-4.65899149778179030E-4
5.58612361236169090E9	-4.66225569229468560E-4
5.58613361336179000E9	-4.66552537769110480E-4
5.58614361436189010E9	-4.66880056724153110E-4
5.58615361536198930E9	-4.67208127430323560E-4
5.58616361636209020E9	-4.67536751220456990E-4
5.58617361736219210E9	-4.67865929439925580E-4
5.58618361836229040E9	-4.68195663433136920E-4
5.58619361936239130E9	-4.68525954548357240E-4
5.58620362036249230E9	-4.68856804136745440E-4
5.58621362136259240E9	-4.69188213560069480E-4
5.58622362236269330E9	-4.69520184178168700E-4
5.58623362336279160E9	-4.69852717356668850E-4
5.58624362436289260E9	-4.70185814469875660E-4
5.58625362536299350E9	-4.70519476888237610E-4
5.58626362636309360E9	-4.70853705995704710E-4
5.58627362736319370E9	-4.71188503172369980E-4
5.58628362836329200E9	-4.71523869814720880E-4
5.58629362936339200E9	-4.71859807295135880E-4
5.58630363036349210E9	-4.72196317034213210E-4
5.58631363136359300E9	-4.72533400418797100E-4
5.58632363236369400E9	-4.72871058857914050E-4
5.58633363336379230E9	-4.73209293760589760E-4
5.58634363436389410E9	-4.73548106545495080E-4
5.58635363536399510E9	-4.73887498632264940E-4
5.58636363636409340E9	-4.74227471437641590E-4
5.58637363736419520E9	-4.74568026397655450E-4
5.58638363836429350E9	-4.74909164938693000E-4
5.58639363936439360E9	-4.75250888506429180E-4
5.58640364036449450E9	-4.75593198529180320E-4
5.58641364136459550E9	-4.75936096465158440E-4
5.58642364236469560E9	-4.76279583763897120E-4
5.58643364336479390E9	-4.76623661878787350E-4
5.58644364436489570E9	-4.76968332266113930E-4
5.58645364536499400E9	-4.77313596398556150E-4
5.58646364636509500E9	-4.77659455749758430E-4
5.58647364736519500E9	-4.78005911781792480E-4
5.58648364836529510E9	-4.78352965972161130E-4
5.58649364936539610E9	-4.78700619821512060E-4
5.58650365036549610E9	-4.79048874803490770E-4
5.58651365136559710E9	-4.79397732422603620E-4
5.58652365236569710E9	-4.79747194169855980E-4
5.58653365336579540E9	-4.80097261552647760E-4
5.58654365436589550E9	-4.80447936071628770E-4
5.58655365536599650E9	-4.80799219244807840E-4
5.58656365636609740E9	-4.81151112592123200E-4
5.58657365736619660E9	-4.81503617638335340E-4
5.58658365836629580E9	-4.81856735904347390E-4
5.58659365936639670E9	-4.82210468919742570E-4
5.58660366036649680E9	-4.82564818232427410E-4
5.58661366136659780E9	-4.82919785376807550E-4
5.58662366236669780E9	-4.83275371904648310E-4
5.58663366336679700E9	-4.83631579367714610E-4
5.58664366436689800E9	-4.83988409318737030E-4
5.58665366536699800E9	-4.84345863334555290E-4
5.58666366636709720E9	-4.84703942958256470E-4
5.58667366736719820E9	-4.85062649784040540E-4
5.58668366836729820E9	-4.85421985383926560E-4
5.58669366936739830E9	-4.85781951331863300E-4
5.58670367036749930E9	-4.86142549229766360E-4
5.58671367136759930E9	-4.86503780664122140E-4
5.58672367236770030E9	-4.86865647230096780E-4
5.58673367336779860E9	-4.87228150533464890E-4
5.58674367436789950E9	-4.87591292190609680E-4
5.58675367536799870E9	-4.87955073805378080E-4
5.58676367636809880E9	-4.88319497000904690E-4
5.58677367736819800E9	-4.88684563404182450E-4
5.58678367836829890E9	-4.89050274643168500E-4
5.58679367936839990E9	-4.89416632356429290E-4
5.58680368036849990E9	-4.89783638182531610E-4
5.58681368136860000E9	-4.90151293762934870E-4
5.58682368236870100E9	-4.90519600757423380E-4
5.58683368336880020E9	-4.90888560818066110E-4
5.58684368436889930E9	-4.91258175609469830E-4
5.58685368536900030E9	-4.91628446798170240E-4
5.58686368636910120E9	-4.91999376056489710E-4
5.58687368736920130E9	-4.92370965075074360E-4
5.58688368836930050E9	-4.92743215513710990E-4
5.58689368936940150E9	-4.93116129087155830E-4
5.58690369036950060E9	-4.93489707474483910E-4
5.58691369136960070E9	-4.93863952390452800E-4
5.58692369236970080E9	-4.94238865531497140E-4
5.58693369336980170E9	-4.94614448614304170E-4
5.58694369436990180E9	-4.94990703353632440E-4
5.58695369537000270E9	-4.95367631479671730E-4
5.58696369637010370E9	-4.95745234724540660E-4
5.58697369737020380E9	-4.96123514812643050E-4
5.58698369837030210E9	-4.96502473487671200E-4
5.58699369937040120E9	-4.96882112502961530E-4
5.58700370037050220E9	-4.97262433606064750E-4
5.58701370137060320E9	-4.97643438559961830E-4
5.58702370237070320E9	-4.98025129127634880E-4
5.58703370337080150E9	-4.98407507078816090E-4
5.58704370437090250E9	-4.98790574179381800E-4
5.58705370537100170E9	-4.99174332236676490E-4
5.58706370637110260E9	-4.99558783010790550E-4
5.58707370737120270E9	-4.99943928322570930E-4
5.58708370837130360E9	-5.00329769949468250E-4
5.58709370937140370E9	-5.00716309706544130E-4
5.58710371037150470E9	-5.01103549411753500E-4
5.58711371137160560E9	-5.01491490873408980E-4
5.58712371237170570E9	-5.01880135924896460E-4
5.58713371337180310E9	-5.02269486389959590E-4
5.58714371437190320E9	-5.02659544110664940E-4
5.58715371537200320E9	-5.03050310931008940E-4
5.58716371637210420E9	-5.03441788688237320E-4
5.58717371737220430E9	-5.03833979254314460E-4
5.58718371837230520E9	-5.04226884478060460E-4
5.58719371937240620E9	-5.04620506229511180E-4
5.58720372037250620E9	-5.05014846393169760E-4
5.58721372137260720E9	-5.05409906837145240E-4
5.58722372237270640E9	-5.05805689456549420E-4
5.58723372337280470E9	-5.06202196136851330E-4
5.58724372437290560E9	-5.06599428791487320E-4
5.58725372537300570E9	-5.06997389307855870E-4
5.58726372637310660E9	-5.07396079621575510E-4
5.58727372737320670E9	-5.07795501626796590E-4
5.58728372837330590E9	-5.08195657262995760E-4
5.58729372937340510E9	-5.08596548467721910E-4
5.58730373037350510E9	-5.08998177165987720E-4
5.58731373137360610E9	-5.09400545313665810E-4
5.58732373237370790E9	-5.09803654866629860E-4
5.58733373337380710E9	-5.10207507765324130E-4
5.58734373437390720E9	-5.10612105990697000E-4
5.58735373537400730E9	-5.11017451514054420E-4
5.58736373637410820E9	-5.11423546309595340E-4
5.58737373737420740E9	-5.11830392362127550E-4
5.58738373837430660E9	-5.12237991672854600E-4
5.58739373937440840E9	-5.12646346231406810E-4
5.58740374037450760E9	-5.13055458040917860E-4
5.58741374137460860E9	-5.13465329129594840E-4
5.58742374237470860E9	-5.13875961508287290E-4
5.58743374337480780E9	-5.14287357202310340E-4
5.58744374437490790E9	-5.14699518246624430E-4
5.58745374537500880E9	-5.15112446683905030E-4
5.58746374637510890E9	-5.15526144562614520E-4
5.58747374737520900E9	-5.15940613943753230E-4
5.58748374837530990E9	-5.16355856876749540E-4
5.58749374937540910E9	-5.16771875433212460E-4
5.58750375037550920E9	-5.17188671697289680E-4
5.58751375137561010E9	-5.17606247749271110E-4
5.58752375237570930E9	-5.18024605679091720E-4
5.58753375337580940E9	-5.18443747582472800E-4
5.58754375437590940E9	-5.18863675564781080E-4
5.58755375537600860E9	-5.19284391748741570E-4
5.58756375637610960E9	-5.19705898244544070E-4
5.58757375737621050E9	-5.20128197178772740E-4
5.58758375837630970E9	-5.20551290688620850E-4
5.58759375937641070E9	-5.20975180918033050E-4
5.58760376037651160E9	-5.21399870020598840E-4
5.58761376137661080E9	-5.21825360144121310E-4
5.58762376237671090E9	-5.22251653457621060E-4
5.58763376337681010E9	-5.22678752132048350E-4
5.58764376437691010E9	-5.23106658353783870E-4
5.58765376537701110E9	-5.23535374296672100E-4
5.58766376637711200E9	-5.23964902174097970E-4
5.58767376737721210E9	-5.24395244174373150E-4
5.58768376837731130E9	-5.24826402512812520E-4
5.58769376937741140E9	-5.25258379401838750E-4
5.58770377037751230E9	-5.25691177082806680E-4
5.58771377137761330E9	-5.26124797782605920E-4
5.58772377237771250E9	-5.26559243730055470E-4
5.58773377337781070E9	-5.26994517189657690E-4
5.58774377437791080E9	-5.27430620414342770E-4
5.58775377537801180E9	-5.27867555671507030E-4
5.58776377637811270E9	-5.28305325236263100E-4
5.58777377737821280E9	-5.28743931381795210E-4
5.58778377837831290E9	-5.29183376407327180E-4
5.58779377937841200E9	-5.29623662603403300E-4
5.58780378037851390E9	-5.30064792277928020E-4
5.58781378137861480E9	-5.30506767743628680E-4
5.58782378237871310E9	-5.30949591331555930E-4
5.58783378337881230E9	-5.31393265363118060E-4
5.58784378437891330E9	-5.31837792182868880E-4
5.58785378537901330E9	-5.32283174129576690E-4
5.58786378637911520E9	-5.32729413565155690E-4
5.58787378737921440E9	-5.33176512850556960E-4
5.58788378837931350E9	-5.33624474360233330E-4
5.58789378937941360E9	-5.34073300471531280E-4
5.58790379037951550E9	-5.34522993583014920E-4
5.58791379137961370E9	-5.34973556079747590E-4
5.58792379237971380E9	-5.35424990373796380E-4
5.58793379337981650E9	-5.35877298883015560E-4
5.58794379437991480E9	-5.36330484026223960E-4
5.58795379538001490E9	-5.36784548231885510E-4
5.58796379638011590E9	-5.37239493955467660E-4
5.58797379738021680E9	-5.37695323636044000E-4
5.58798379838031420E9	-5.38152039725226050E-4
5.58799379938041520E9	-5.38609644700664700E-4
5.58800380038051700E9	-5.39068141040975670E-4
5.58801380138061710E9	-5.39527531223811160E-4
5.58802380238071630E9	-5.39987817747076710E-4
5.58803380338081550E9	-5.40449003107713820E-4
5.58804380438091550E9	-5.40911089825810180E-4
5.58805380538101650E9	-5.41374080421454450E-4
5.58806380638111650E9	-5.41837977417628910E-4
5.58807380738121750E9	-5.42302783359498530E-4
5.58808380838131850E9	-5.42768500798014130E-4
5.58809380938141680E9	-5.43235132283163940E-4
5.58810381038151860E9	-5.43702680386153150E-4
5.58811381138161780E9	-5.44171147686867230E-4
5.58812381238171870E9	-5.44640536768086130E-4
5.58813381338181700E9	-5.45110850221269680E-4
5.58814381438191710E9	-5.45582090657166140E-4
5.58815381538201810E9	-5.46054260685560950E-4
5.58816381638211900E9	-5.46527362931670170E-4
5.58817381738221910E9	-5.47001400030354470E-4
5.58818381838231830E9	-5.47476374617440340E-4
5.58819381938241920E9	-5.47952289345149260E-4
5.58820382038251930E9	-5.48429146890777550E-4
5.58821382138261940E9	-5.48906949915228460E-4
5.58822382238272030E9	-5.49385701095800270E-4
5.58823382338281950E9	-5.49865403126187060E-4
5.58824382438291870E9	-5.50346058714549090E-4
5.58825382538301870E9	-5.50827670565190800E-4
5.58826382638311970E9	-5.51310241405562170E-4
5.58827382738322060E9	-5.51793773961185610E-4
5.58828382838331890E9	-5.52278270973014610E-4
5.58829382938341900E9	-5.52763735188754430E-4
5.58830383038352000E9	-5.53250169381185410E-4
5.58831383138362090E9	-5.53737576315373570E-4
5.58832383238372010E9	-5.54225958768922840E-4
5.58833383338381930E9	-5.54715319545476860E-4
5.58834383438392020E9	-5.55205661433249900E-4
5.58835383538402120E9	-5.55696987251317510E-4
5.58836383638412130E9	-5.56189299826471740E-4
5.58837383738422220E9	-5.56682601991291380E-4
5.58838383838432140E9	-5.57176896584143040E-4
5.58839383938442150E9	-5.57672186465574880E-4
5.58840384038452150E9	-5.58168474495171910E-4
5.58841384138462070E9	-5.58665763553736740E-4
5.58842384238472170E9	-5.59164056525930240E-4
5.58843384338482170E9	-5.59663356304129780E-4
5.58844384438492180E9	-5.60163665812538540E-4
5.58845384538502280E9	-5.60664987956072560E-4
5.58846384638512280E9	-5.61167325661830050E-4
5.58847384738522380E9	-5.61670681878127190E-4
5.58848384838532120E9	-5.62175059557138560E-4
5.58849384938542220E9	-5.62680461663576280E-4
5.58850385038552220E9	-5.63186891164083380E-4
5.58851385138562320E9	-5.63694351043626260E-4
5.58852385238572410E9	-5.64202844308390010E-4
5.58853385338582240E9	-5.64712373959737770E-4
5.58854385438592340E9	-5.65222943015429190E-4
5.58855385538602350E9	-5.65734554503833030E-4
5.58856385638612350E9	-5.66247211470678380E-4
5.58857385738622450E9	-5.66760916965552310E-4
5.58858385838632450E9	-5.67275674057331610E-4
5.58859385938642280E9	-5.67791485824537560E-4
5.58860386038652290E9	-5.68308355347621590E-4
5.58861386138662470E9	-5.68826285717644620E-4
5.58862386238672570E9	-5.69345280075816530E-4
5.58863386338682400E9	-5.69865341511271860E-4
5.58864386438692500E9	-5.70386473175831110E-4
5.58865386538702500E9	-5.70908678215530240E-4
5.58866386638712600E9	-5.71431959789907220E-4
5.58867386738722690E9	-5.71956321063323610E-4
5.58868386838732610E9	-5.72481765226179990E-4
5.58869386938742620E9	-5.73008295465985820E-4
5.58870387038752710E9	-5.73535914987610520E-4
5.58871387138762720E9	-5.74064627017140520E-4
5.58872387238772730E9	-5.74594434784522430E-4
5.58873387338782560E9	-5.75125341532239800E-4
5.58874387438792470E9	-5.75657350518208410E-4
5.58875387538802660E9	-5.76190465002274090E-4
5.58876387638812670E9	-5.76724688281894600E-4
5.58877387738822760E9	-5.77260023641027860E-4
5.58878387838832500E9	-5.77796474376170100E-4
5.58879387938842600E9	-5.78334043822394510E-4
5.58880388038852690E9	-5.78872735300309230E-4
5.58881388138862700E9	-5.79412552169099900E-4
5.58882388238872800E9	-5.79953497770594060E-4
5.58883388338882710E9	-5.80495575483267330E-4
5.58884388438892720E9	-5.81038788692347820E-4
5.58885388538902820E9	-5.81583140777278020E-4
5.58886388638912910E9	-5.82128635161864240E-4
5.58887388738922920E9	-5.82675275268949110E-4
5.58888388838932750E9	-5.83223064535843160E-4
5.58889388938942670E9	-5.83772006399857620E-4
5.58890389038952760E9	-5.84322104335916850E-4
5.58891389138962860E9	-5.84873361813159760E-4
5.58892389238972860E9	-5.85425782320979330E-4
5.58893389338982870E9	-5.85979369366128380E-4
5.58894389438992970E9	-5.86534126466934240E-4
5.58895389539002970E9	-5.87090057143654320E-4
5.58896389639013070E9	-5.87647164947407850E-4
5.58897389739022990E9	-5.88205453432208890E-4
5.58898389839032910E9	-5.88764926174253490E-4
5.58899389939042910E9	-5.89325586757454540E-4
5.58900390039053010E9	-5.89887438778263460E-4
5.58901390139063010E9	-5.90450485852420660E-4
5.58902390239073020E9	-5.91014731613992070E-4
5.58903390339082940E9	-5.91580179693186990E-4
5.58904390439092950E9	-5.92146833753005450E-4
5.58905390539103040E9	-5.92714697459342510E-4
5.58906390639113050E9	-5.93283774501239680E-4
5.58907390739123140E9	-5.93854068578348750E-4
5.58908390839133060E9	-5.94425583402860000E-4
5.58909390939143160E9	-5.94998322705288190E-4
5.58910391039153080E9	-5.95572290227722960E-4
5.58911391139163080E9	-5.96147489730578610E-4
5.58912391239173090E9	-5.96723924978128560E-4
5.58913391339183190E9	-5.97301599769365770E-4
5.58914391439193190E9	-5.97880517897498720E-4
5.58915391539203290E9	-5.98460683185633440E-4
5.58916391639213210E9	-5.99042099465557070E-4
5.58917391739223210E9	-5.99624770586417630E-4
5.58918391839233220E9	-6.00208700414723320E-4
5.58919391939243140E9	-6.00793892822770740E-4
5.58920392039253230E9	-6.01380351700217110E-4
5.58921392139263150E9	-6.01968080973368020E-4
5.58922392239273340E9	-6.02557084550207290E-4
5.58923392339283250E9	-6.03147366378260940E-4
5.58924392439293350E9	-6.03738930420485960E-4
5.58925392539303270E9	-6.04331780636949030E-4
5.58926392639313360E9	-6.04925921024364220E-4
5.58927392739323280E9	-6.05521355586199220E-4
5.58928392839333290E9	-6.06118088344246080E-4
5.58929392939343380E9	-6.06716123328013970E-4
5.58930393039353480E9	-6.07315464593052210E-4
5.58931393139363310E9	-6.07916116205520750E-4
5.58932393239373490E9	-6.08518082257619140E-4
5.58933393339383410E9	-6.09121366839620570E-4
5.58934393439393330E9	-6.09725974086161670E-4
5.58935393539403420E9	-6.10331908108735720E-4
5.58936393639413430E9	-6.10939173086345020E-4
5.58937393739423530E9	-6.11547773168097470E-4
5.58938393839433360E9	-6.12157712534928140E-4
5.58939393939443540E9	-6.12768995405384850E-4
5.58940394039453460E9	-6.13381625986444940E-4
5.58941394139463470E9	-6.13995608510161530E-4
5.58942394239473560E9	-6.14610947242343550E-4
5.58943394339483570E9	-6.15227646449766130E-4
5.58944394439493660E9	-6.15845710408850080E-4
