 Sonnet Data File
 From: sonnet Version : 17.56
 From Emgraph Data: 
 Data File Written: 10/28/2021 11:22:07
File Marker Date: 10/27/2021 16:23:57
PPC_Dim_will_be_squared = 51.0
read_gap = 8.0
read_line = 20.0
read_gap2 = 7.5
O_coupler = 12.0
Box_w = 250.0
R 50.00000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S21],ANG[S21],DB[S22],ANG[S22]
5.781400000000001,-43.27516234244,-95.46979198612,-2.058360255e-4,-5.148189720058,-2.058360255e-4,-5.148189720058,-43.27516244542,-94.82953363022
5.781500000000000,-43.27486035159,-95.46989302006,-2.058490592e-4,-5.148285635151,-2.058490592e-4,-5.148285635151,-43.27486045488,-94.82962206695
5.781600000000000,-43.27455845280,-95.46999405059,-2.058620903e-4,-5.148381546553,-2.058620903e-4,-5.148381546553,-43.27455855641,-94.82971050115
5.781700000000001,-43.27425664601,-95.47009507771,-2.058751186e-4,-5.148477454268,-2.058751186e-4,-5.148477454268,-43.27425674995,-94.82979893281
5.781800000000000,-43.27395493114,-95.47019610143,-2.058881443e-4,-5.148573358297,-2.058881443e-4,-5.148573358297,-43.27395503540,-94.82988736195
5.781900000000000,-43.27365330812,-95.47029712176,-2.059011673e-4,-5.148669258645,-2.059011673e-4,-5.148669258645,-43.27365341269,-94.82997578856
5.782000000000000,-43.27335177685,-95.47039813870,-2.059141876e-4,-5.148765155315,-2.059141876e-4,-5.148765155315,-43.27335188175,-94.83006421265
5.782100000000001,-43.27305033727,-95.47049915225,-2.059272052e-4,-5.148861048309,-2.059272052e-4,-5.148861048309,-43.27305044248,-94.83015263421
5.782200000000000,-43.27274898929,-95.47060016241,-2.059402201e-4,-5.148956937631,-2.059402201e-4,-5.148956937631,-43.27274909482,-94.83024105325
5.782300000000000,-43.27244773283,-95.47070116919,-2.059532324e-4,-5.149052823285,-2.059532324e-4,-5.149052823285,-43.27244783868,-94.83032946977
5.782400000000000,-43.27214656782,-95.47080217258,-2.059662420e-4,-5.149148705273,-2.059662420e-4,-5.149148705273,-43.27214667399,-94.83041788378
5.782500000000001,-43.27184549418,-95.47090317260,-2.059792489e-4,-5.149244583598,-2.059792489e-4,-5.149244583598,-43.27184560067,-94.83050629527
5.782600000000000,-43.27154451183,-95.47100416924,-2.059922532e-4,-5.149340458263,-2.059922532e-4,-5.149340458263,-43.27154461863,-94.83059470425
5.782700000000000,-43.27124362069,-95.47110516251,-2.060052547e-4,-5.149436329272,-2.060052547e-4,-5.149436329272,-43.27124372781,-94.83068311073
5.782800000000000,-43.27094282069,-95.47120615242,-2.060182537e-4,-5.149532196628,-2.060182537e-4,-5.149532196628,-43.27094292812,-94.83077151469
5.782900000000001,-43.27064211174,-95.47130713895,-2.060312499e-4,-5.149628060333,-2.060312499e-4,-5.149628060333,-43.27064221949,-94.83085991614
5.783000000000000,-43.27034149377,-95.47140812213,-2.060442435e-4,-5.149723920392,-2.060442435e-4,-5.149723920392,-43.27034160184,-94.83094831510
5.783100000000000,-43.27004096670,-95.47150910194,-2.060572344e-4,-5.149819776806,-2.060572344e-4,-5.149819776806,-43.27004107509,-94.83103671156
5.783200000000001,-43.26974053046,-95.47161007839,-2.060702227e-4,-5.149915629580,-2.060702227e-4,-5.149915629580,-43.26974063915,-94.83112510552
5.783300000000001,-43.26944018495,-95.47171105149,-2.060832084e-4,-5.150011478716,-2.060832084e-4,-5.150011478716,-43.26944029397,-94.83121349697
5.783400000000000,-43.26913993012,-95.47181202124,-2.060961913e-4,-5.150107324217,-2.060961913e-4,-5.150107324217,-43.26914003945,-94.83130188594
5.783500000000000,-43.26883976587,-95.47191298764,-2.061091717e-4,-5.150203166087,-2.061091717e-4,-5.150203166087,-43.26883987552,-94.83139027241
5.783600000000001,-43.26853969214,-95.47201395070,-2.061221494e-4,-5.150299004329,-2.061221494e-4,-5.150299004329,-43.26853980210,-94.83147865639
5.783700000000001,-43.26823970885,-95.47211491041,-2.061351244e-4,-5.150394838945,-2.061351244e-4,-5.150394838945,-43.26823981911,-94.83156703789
5.783800000000000,-43.26793981591,-95.47221586678,-2.061480968e-4,-5.150490669938,-2.061480968e-4,-5.150490669938,-43.26793992649,-94.83165541689
5.783900000000000,-43.26764001325,-95.47231681982,-2.061610666e-4,-5.150586497313,-2.061610666e-4,-5.150586497313,-43.26764012414,-94.83174379343
5.784000000000001,-43.26734030080,-95.47241776952,-2.061740337e-4,-5.150682321071,-2.061740337e-4,-5.150682321071,-43.26734041201,-94.83183216747
5.784100000000000,-43.26704067847,-95.47251871590,-2.061869982e-4,-5.150778141217,-2.061869982e-4,-5.150778141217,-43.26704078999,-94.83192053903
5.784200000000000,-43.26674114620,-95.47261965894,-2.061999601e-4,-5.150873957752,-2.061999601e-4,-5.150873957752,-43.26674125803,-94.83200890811
5.784300000000000,-43.26644170389,-95.47272059866,-2.062129193e-4,-5.150969770680,-2.062129193e-4,-5.150969770680,-43.26644181604,-94.83209727473
5.784400000000001,-43.26614235149,-95.47282153505,-2.062258759e-4,-5.151065580005,-2.062258759e-4,-5.151065580005,-43.26614246395,-94.83218563887
5.784500000000000,-43.26584308891,-95.47292246813,-2.062388299e-4,-5.151161385729,-2.062388299e-4,-5.151161385729,-43.26584320168,-94.83227400053
5.784600000000000,-43.26554391607,-95.47302339790,-2.062517813e-4,-5.151257187855,-2.062517813e-4,-5.151257187855,-43.26554402914,-94.83236235974
5.784700000000000,-43.26524483290,-95.47312432434,-2.062647300e-4,-5.151352986387,-2.062647300e-4,-5.151352986387,-43.26524494629,-94.83245071647
5.784800000000001,-43.26494583932,-95.47322524748,-2.062776762e-4,-5.151448781327,-2.062776762e-4,-5.151448781327,-43.26494595302,-94.83253907074
5.784900000000000,-43.26464693526,-95.47332616732,-2.062906197e-4,-5.151544572678,-2.062906197e-4,-5.151544572678,-43.26464704926,-94.83262742255
5.785000000000000,-43.26434812063,-95.47342708384,-2.063035606e-4,-5.151640360444,-2.063035606e-4,-5.151640360444,-43.26434823495,-94.83271577190
5.785100000000001,-43.26404939537,-95.47352799707,-2.063164989e-4,-5.151736144627,-2.063164989e-4,-5.151736144627,-43.26404950999,-94.83280411878
5.785200000000001,-43.26375075940,-95.47362890699,-2.063294346e-4,-5.151831925231,-2.063294346e-4,-5.151831925231,-43.26375087433,-94.83289246322
5.785300000000000,-43.26345221264,-95.47372981362,-2.063423677e-4,-5.151927702259,-2.063423677e-4,-5.151927702259,-43.26345232788,-94.83298080520
5.785400000000000,-43.26315375501,-95.47383071696,-2.063552981e-4,-5.152023475713,-2.063552981e-4,-5.152023475713,-43.26315387056,-94.83306914473
5.785500000000001,-43.26285538644,-95.47393161700,-2.063682260e-4,-5.152119245597,-2.063682260e-4,-5.152119245597,-43.26285550229,-94.83315748181
5.785600000000001,-43.26255710686,-95.47403251376,-2.063811513e-4,-5.152215011913,-2.063811513e-4,-5.152215011913,-43.26255722302,-94.83324581644
5.785700000000000,-43.26225891618,-95.47413340723,-2.063940740e-4,-5.152310774666,-2.063940740e-4,-5.152310774666,-43.26225903265,-94.83333414863
5.785800000000000,-43.26196081435,-95.47423429743,-2.064069941e-4,-5.152406533856,-2.064069941e-4,-5.152406533856,-43.26196093113,-94.83342247837
5.785900000000001,-43.26166280127,-95.47433518434,-2.064199116e-4,-5.152502289489,-2.064199116e-4,-5.152502289489,-43.26166291835,-94.83351080567
5.786000000000000,-43.26136487687,-95.47443606798,-2.064328265e-4,-5.152598041567,-2.064328265e-4,-5.152598041567,-43.26136499426,-94.83359913054
5.786100000000000,-43.26106704108,-95.47453694835,-2.064457388e-4,-5.152693790092,-2.064457388e-4,-5.152693790092,-43.26106715877,-94.83368745297
5.786200000000000,-43.26076929382,-95.47463782544,-2.064586486e-4,-5.152789535067,-2.064586486e-4,-5.152789535067,-43.26076941183,-94.83377577296
5.786300000000001,-43.26047163503,-95.47473869927,-2.064715557e-4,-5.152885276497,-2.064715557e-4,-5.152885276497,-43.26047175333,-94.83386409051
5.786400000000000,-43.26017406462,-95.47483956983,-2.064844603e-4,-5.152981014383,-2.064844603e-4,-5.152981014383,-43.26017418323,-94.83395240565
5.786500000000000,-43.25987658251,-95.47494043714,-2.064973623e-4,-5.153076748730,-2.064973623e-4,-5.153076748730,-43.25987670142,-94.83404071835
5.786600000000000,-43.25957918864,-95.47504130117,-2.065102617e-4,-5.153172479538,-2.065102617e-4,-5.153172479538,-43.25957930786,-94.83412902862
5.786700000000001,-43.25928188293,-95.47514216196,-2.065231586e-4,-5.153268206813,-2.065231586e-4,-5.153268206813,-43.25928200245,-94.83421733648
5.786800000000000,-43.25898466529,-95.47524301949,-2.065360529e-4,-5.153363930556,-2.065360529e-4,-5.153363930556,-43.25898478512,-94.83430564190
5.786900000000000,-43.25868753568,-95.47534387377,-2.065489446e-4,-5.153459650771,-2.065489446e-4,-5.153459650771,-43.25868765581,-94.83439394491
5.787000000000000,-43.25839049400,-95.47544472481,-2.065618337e-4,-5.153555367461,-2.065618337e-4,-5.153555367461,-43.25839061443,-94.83448224550
5.787100000000001,-43.25809354018,-95.47554557260,-2.065747203e-4,-5.153651080627,-2.065747203e-4,-5.153651080627,-43.25809366092,-94.83457054368
5.787200000000000,-43.25779667415,-95.47564641714,-2.065876044e-4,-5.153746790276,-2.065876044e-4,-5.153746790276,-43.25779679518,-94.83465883944
5.787300000000000,-43.25749989583,-95.47574725846,-2.066004858e-4,-5.153842496407,-2.066004858e-4,-5.153842496407,-43.25750001716,-94.83474713279
5.787400000000001,-43.25720320516,-95.47584809653,-2.066133647e-4,-5.153938199025,-2.066133647e-4,-5.153938199025,-43.25720332679,-94.83483542373
5.787500000000001,-43.25690660204,-95.47594893137,-2.066262411e-4,-5.154033898132,-2.066262411e-4,-5.154033898132,-43.25690672398,-94.83492371226
5.787600000000000,-43.25661008641,-95.47604976298,-2.066391149e-4,-5.154129593732,-2.066391149e-4,-5.154129593732,-43.25661020865,-94.83501199839
5.787700000000000,-43.25631365821,-95.47615059136,-2.066519862e-4,-5.154225285827,-2.066519862e-4,-5.154225285827,-43.25631378075,-94.83510028211
5.787800000000001,-43.25601731735,-95.47625141652,-2.066648549e-4,-5.154320974421,-2.066648549e-4,-5.154320974421,-43.25601744019,-94.83518856343
5.787900000000000,-43.25572106377,-95.47635223845,-2.066777210e-4,-5.154416659515,-2.066777210e-4,-5.154416659515,-43.25572118690,-94.83527684236
5.788000000000000,-43.25542489737,-95.47645305717,-2.066905847e-4,-5.154512341115,-2.066905847e-4,-5.154512341115,-43.25542502081,-94.83536511889
5.788100000000000,-43.25512881811,-95.47655387266,-2.067034457e-4,-5.154608019221,-2.067034457e-4,-5.154608019221,-43.25512894184,-94.83545339301
5.788200000000001,-43.25483282589,-95.47665468495,-2.067163043e-4,-5.154703693837,-2.067163043e-4,-5.154703693837,-43.25483294993,-94.83554166475
5.788300000000000,-43.25453692065,-95.47675549402,-2.067291603e-4,-5.154799364966,-2.067291603e-4,-5.154799364966,-43.25453704498,-94.83562993410
5.788400000000000,-43.25424110232,-95.47685629988,-2.067420138e-4,-5.154895032612,-2.067420138e-4,-5.154895032612,-43.25424122695,-94.83571820105
5.788500000000000,-43.25394537081,-95.47695710255,-2.067548647e-4,-5.154990696776,-2.067548647e-4,-5.154990696776,-43.25394549574,-94.83580646563
5.788600000000001,-43.25364972607,-95.47705790200,-2.067677131e-4,-5.155086357462,-2.067677131e-4,-5.155086357462,-43.25364985129,-94.83589472781
5.788700000000000,-43.25335416801,-95.47715869826,-2.067805590e-4,-5.155182014673,-2.067805590e-4,-5.155182014673,-43.25335429353,-94.83598298761
5.788800000000000,-43.25305869657,-95.47725949132,-2.067934024e-4,-5.155277668411,-2.067934024e-4,-5.155277668411,-43.25305882239,-94.83607124504
5.788900000000000,-43.25276331165,-95.47736028118,-2.068062432e-4,-5.155373318681,-2.068062432e-4,-5.155373318681,-43.25276343777,-94.83615950008
5.789000000000001,-43.25246801321,-95.47746106786,-2.068190815e-4,-5.155468965483,-2.068190815e-4,-5.155468965483,-43.25246813962,-94.83624775274
5.789100000000000,-43.25217280116,-95.47756185134,-2.068319173e-4,-5.155564608822,-2.068319173e-4,-5.155564608822,-43.25217292787,-94.83633600304
5.789200000000000,-43.25187767544,-95.47766263164,-2.068447506e-4,-5.155660248700,-2.068447506e-4,-5.155660248700,-43.25187780244,-94.83642425096
5.789300000000001,-43.25158263597,-95.47776340875,-2.068575814e-4,-5.155755885121,-2.068575814e-4,-5.155755885121,-43.25158276326,-94.83651249651
5.789400000000001,-43.25128768267,-95.47786418269,-2.068704096e-4,-5.155851518086,-2.068704096e-4,-5.155851518086,-43.25128781026,-94.83660073968
5.789500000000000,-43.25099281548,-95.47796495344,-2.068832354e-4,-5.155947147600,-2.068832354e-4,-5.155947147600,-43.25099294336,-94.83668898050
5.789600000000000,-43.25069803432,-95.47806572103,-2.068960586e-4,-5.156042773664,-2.068960586e-4,-5.156042773664,-43.25069816250,-94.83677721894
5.789700000000001,-43.25040333912,-95.47816648544,-2.069088794e-4,-5.156138396282,-2.069088794e-4,-5.156138396282,-43.25040346759,-94.83686545503
5.789800000000001,-43.25010872981,-95.47826724667,-2.069216976e-4,-5.156234015457,-2.069216976e-4,-5.156234015457,-43.25010885858,-94.83695368875
5.789900000000000,-43.24981420632,-95.47836800474,-2.069345133e-4,-5.156329631191,-2.069345133e-4,-5.156329631191,-43.24981433538,-94.83704192012
5.790000000000000,-43.24951976858,-95.47846875965,-2.069473266e-4,-5.156425243488,-2.069473266e-4,-5.156425243488,-43.24951989793,-94.83713014913
5.790100000000001,-43.24922541650,-95.47856951140,-2.069601373e-4,-5.156520852350,-2.069601373e-4,-5.156520852350,-43.24922554614,-94.83721837579
5.790200000000000,-43.24893115003,-95.47867025998,-2.069729456e-4,-5.156616457780,-2.069729456e-4,-5.156616457780,-43.24893127997,-94.83730660009
5.790300000000000,-43.24863696909,-95.47877100541,-2.069857513e-4,-5.156712059781,-2.069857513e-4,-5.156712059781,-43.24863709931,-94.83739482205
5.790400000000000,-43.24834287361,-95.47887174769,-2.069985546e-4,-5.156807658356,-2.069985546e-4,-5.156807658356,-43.24834300413,-94.83748304165
5.790500000000001,-43.24804886351,-95.47897248682,-2.070113554e-4,-5.156903253508,-2.070113554e-4,-5.156903253508,-43.24804899432,-94.83757125891
5.790600000000000,-43.24775493874,-95.47907322280,-2.070241537e-4,-5.156998845239,-2.070241537e-4,-5.156998845239,-43.24775506983,-94.83765947382
5.790700000000000,-43.24746109920,-95.47917395563,-2.070369495e-4,-5.157094433553,-2.070369495e-4,-5.157094433553,-43.24746123058,-94.83774768639
5.790800000000000,-43.24716734484,-95.47927468532,-2.070497428e-4,-5.157190018452,-2.070497428e-4,-5.157190018452,-43.24716747652,-94.83783589662
5.790900000000001,-43.24687367559,-95.47937541187,-2.070625337e-4,-5.157285599940,-2.070625337e-4,-5.157285599940,-43.24687380755,-94.83792410451
5.791000000000000,-43.24658009136,-95.47947613529,-2.070753221e-4,-5.157381178018,-2.070753221e-4,-5.157381178018,-43.24658022361,-94.83801231006
5.791100000000000,-43.24628659209,-95.47957685557,-2.070881080e-4,-5.157476752690,-2.070881080e-4,-5.157476752690,-43.24628672464,-94.83810051329
5.791200000000001,-43.24599317771,-95.47967757271,-2.071008914e-4,-5.157572323959,-2.071008914e-4,-5.157572323959,-43.24599331055,-94.83818871417
5.791300000000001,-43.24569984816,-95.47977828674,-2.071136724e-4,-5.157667891827,-2.071136724e-4,-5.157667891827,-43.24569998128,-94.83827691273
5.791400000000000,-43.24540660336,-95.47987899763,-2.071264509e-4,-5.157763456298,-2.071264509e-4,-5.157763456298,-43.24540673677,-94.83836510896
5.791500000000000,-43.24511344322,-95.47997970540,-2.071392269e-4,-5.157859017374,-2.071392269e-4,-5.157859017374,-43.24511357692,-94.83845330286
5.791600000000001,-43.24482036770,-95.48008041004,-2.071520005e-4,-5.157954575058,-2.071520005e-4,-5.157954575058,-43.24482050169,-94.83854149444
5.791700000000001,-43.24452737672,-95.48018111157,-2.071647716e-4,-5.158050129353,-2.071647716e-4,-5.158050129353,-43.24452751099,-94.83862968369
5.791800000000000,-43.24423447020,-95.48028180998,-2.071775402e-4,-5.158145680262,-2.071775402e-4,-5.158145680262,-43.24423460476,-94.83871787063
5.791900000000000,-43.24394164807,-95.48038250529,-2.071903064e-4,-5.158241227786,-2.071903064e-4,-5.158241227786,-43.24394178292,-94.83880605524
5.792000000000001,-43.24364891028,-95.48048319748,-2.072030702e-4,-5.158336771931,-2.072030702e-4,-5.158336771931,-43.24364904541,-94.83889423754
5.792100000000000,-43.24335625674,-95.48058388656,-2.072158315e-4,-5.158432312697,-2.072158315e-4,-5.158432312697,-43.24335639216,-94.83898241753
5.792200000000000,-43.24306368738,-95.48068457253,-2.072285903e-4,-5.158527850088,-2.072285903e-4,-5.158527850088,-43.24306382309,-94.83907059520
5.792300000000000,-43.24277120215,-95.48078525542,-2.072413467e-4,-5.158623384107,-2.072413467e-4,-5.158623384107,-43.24277133814,-94.83915877055
5.792400000000001,-43.24247880096,-95.48088593519,-2.072541007e-4,-5.158718914757,-2.072541007e-4,-5.158718914757,-43.24247893723,-94.83924694360
5.792500000000000,-43.24218648374,-95.48098661187,-2.072668522e-4,-5.158814442040,-2.072668522e-4,-5.158814442040,-43.24218662030,-94.83933511435
5.792600000000000,-43.24189425044,-95.48108728545,-2.072796012e-4,-5.158909965959,-2.072796012e-4,-5.158909965959,-43.24189438728,-94.83942328279
5.792700000000000,-43.24160210096,-95.48118795595,-2.072923478e-4,-5.159005486517,-2.072923478e-4,-5.159005486517,-43.24160223809,-94.83951144893
5.792800000000001,-43.24131003526,-95.48128862335,-2.073050920e-4,-5.159101003716,-2.073050920e-4,-5.159101003716,-43.24131017267,-94.83959961276
5.792900000000000,-43.24101805325,-95.48138928767,-2.073178338e-4,-5.159196517560,-2.073178338e-4,-5.159196517560,-43.24101819094,-94.83968777430
5.793000000000000,-43.24072615487,-95.48148994890,-2.073305731e-4,-5.159292028052,-2.073305731e-4,-5.159292028052,-43.24072629285,-94.83977593354
5.793100000000001,-43.24043434006,-95.48159060705,-2.073433100e-4,-5.159387535193,-2.073433100e-4,-5.159387535193,-43.24043447831,-94.83986409048
5.793200000000001,-43.24014260873,-95.48169126213,-2.073560445e-4,-5.159483038987,-2.073560445e-4,-5.159483038987,-43.24014274727,-94.83995224513
5.793300000000000,-43.23985096083,-95.48179191412,-2.073687765e-4,-5.159578539437,-2.073687765e-4,-5.159578539437,-43.23985109964,-94.84004039749
5.793400000000000,-43.23955939627,-95.48189256305,-2.073815061e-4,-5.159674036545,-2.073815061e-4,-5.159674036545,-43.23955953537,-94.84012854756
5.793500000000001,-43.23926791500,-95.48199320890,-2.073942333e-4,-5.159769530315,-2.073942333e-4,-5.159769530315,-43.23926805438,-94.84021669534
5.793600000000001,-43.23897651694,-95.48209385169,-2.074069581e-4,-5.159865020748,-2.074069581e-4,-5.159865020748,-43.23897665660,-94.84030484084
5.793700000000000,-43.23868520203,-95.48219449141,-2.074196804e-4,-5.159960507848,-2.074196804e-4,-5.159960507848,-43.23868534197,-94.84039298405
5.793800000000000,-43.23839397019,-95.48229512807,-2.074324004e-4,-5.160055991618,-2.074324004e-4,-5.160055991618,-43.23839411041,-94.84048112498
5.793900000000001,-43.23810282136,-95.48239576166,-2.074451179e-4,-5.160151472059,-2.074451179e-4,-5.160151472059,-43.23810296186,-94.84056926363
5.794000000000000,-43.23781175548,-95.48249639220,-2.074578330e-4,-5.160246949175,-2.074578330e-4,-5.160246949175,-43.23781189626,-94.84065740000
5.794100000000000,-43.23752077246,-95.48259701968,-2.074705457e-4,-5.160342422970,-2.074705457e-4,-5.160342422970,-43.23752091352,-94.84074553410
5.794200000000000,-43.23722987224,-95.48269764411,-2.074832560e-4,-5.160437893444,-2.074832560e-4,-5.160437893444,-43.23723001358,-94.84083366593
5.794300000000001,-43.23693905476,-95.48279826550,-2.074959639e-4,-5.160533360602,-2.074959639e-4,-5.160533360602,-43.23693919638,-94.84092179547
5.794400000000000,-43.23664831994,-95.48289888384,-2.075086694e-4,-5.160628824446,-2.075086694e-4,-5.160628824446,-43.23664846184,-94.84100992275
5.794500000000000,-43.23635766772,-95.48299949912,-2.075213725e-4,-5.160724284978,-2.075213725e-4,-5.160724284978,-43.23635780989,-94.84109804777
5.794600000000000,-43.23606709803,-95.48310011137,-2.075340732e-4,-5.160819742202,-2.075340732e-4,-5.160819742202,-43.23606724048,-94.84118617051
5.794700000000001,-43.23577661080,-95.48320072058,-2.075467715e-4,-5.160915196120,-2.075467715e-4,-5.160915196120,-43.23577675353,-94.84127429100
5.794800000000000,-43.23548620596,-95.48330132676,-2.075594674e-4,-5.161010646735,-2.075594674e-4,-5.161010646735,-43.23548634897,-94.84136240921
5.794900000000000,-43.23519588345,-95.48340192989,-2.075721609e-4,-5.161106094049,-2.075721609e-4,-5.161106094049,-43.23519602673,-94.84145052517
5.795000000000000,-43.23490564320,-95.48350253000,-2.075848520e-4,-5.161201538066,-2.075848520e-4,-5.161201538066,-43.23490578676,-94.84153863887
5.795100000000001,-43.23461548513,-95.48360312708,-2.075975407e-4,-5.161296978787,-2.075975407e-4,-5.161296978787,-43.23461562897,-94.84162675031
5.795200000000000,-43.23432540919,-95.48370372113,-2.076102271e-4,-5.161392416217,-2.076102271e-4,-5.161392416217,-43.23432555330,-94.84171485950
5.795300000000000,-43.23403541530,-95.48380431216,-2.076229110e-4,-5.161487850356,-2.076229110e-4,-5.161487850356,-43.23403555969,-94.84180296644
5.795400000000001,-43.23374550340,-95.48390490016,-2.076355926e-4,-5.161583281209,-2.076355926e-4,-5.161583281209,-43.23374564806,-94.84189107112
5.795500000000001,-43.23345567342,-95.48400548515,-2.076482718e-4,-5.161678708778,-2.076482718e-4,-5.161678708778,-43.23345581835,-94.84197917356
5.795600000000000,-43.23316592529,-95.48410606711,-2.076609486e-4,-5.161774133066,-2.076609486e-4,-5.161774133066,-43.23316607049,-94.84206727374
5.795700000000000,-43.23287625895,-95.48420664607,-2.076736231e-4,-5.161869554075,-2.076736231e-4,-5.161869554075,-43.23287640442,-94.84215537168
5.795800000000001,-43.23258667431,-95.48430722202,-2.076862952e-4,-5.161964971807,-2.076862952e-4,-5.161964971807,-43.23258682007,-94.84224346738
5.795900000000000,-43.23229717134,-95.48440779495,-2.076989649e-4,-5.162060386266,-2.076989649e-4,-5.162060386266,-43.23229731736,-94.84233156083
5.796000000000000,-43.23200774994,-95.48450836488,-2.077116322e-4,-5.162155797455,-2.077116322e-4,-5.162155797455,-43.23200789624,-94.84241965205
5.796100000000000,-43.23171841007,-95.48460893181,-2.077242972e-4,-5.162251205376,-2.077242972e-4,-5.162251205376,-43.23171855664,-94.84250774103
5.796200000000001,-43.23142915163,-95.48470949573,-2.077369598e-4,-5.162346610032,-2.077369598e-4,-5.162346610032,-43.23142929848,-94.84259582777
5.796300000000000,-43.23113997458,-95.48481005666,-2.077496200e-4,-5.162442011425,-2.077496200e-4,-5.162442011425,-43.23114012170,-94.84268391228
5.796400000000000,-43.23085087885,-95.48491061459,-2.077622779e-4,-5.162537409558,-2.077622779e-4,-5.162537409558,-43.23085102624,-94.84277199455
5.796500000000000,-43.23056186437,-95.48501116953,-2.077749334e-4,-5.162632804434,-2.077749334e-4,-5.162632804434,-43.23056201202,-94.84286007460
5.796600000000001,-43.23027293107,-95.48511172148,-2.077875866e-4,-5.162728196055,-2.077875866e-4,-5.162728196055,-43.23027307900,-94.84294815242
5.796700000000000,-43.22998407888,-95.48521227043,-2.078002374e-4,-5.162823584425,-2.078002374e-4,-5.162823584425,-43.22998422708,-94.84303622800
5.796800000000000,-43.22969530775,-95.48531281641,-2.078128858e-4,-5.162918969545,-2.078128858e-4,-5.162918969545,-43.22969545622,-94.84312430137
5.796900000000000,-43.22940661760,-95.48541335940,-2.078255319e-4,-5.163014351419,-2.078255319e-4,-5.163014351419,-43.22940676633,-94.84321237251
5.797000000000001,-43.22911800836,-95.48551389941,-2.078381757e-4,-5.163109730049,-2.078381757e-4,-5.163109730049,-43.22911815736,-94.84330044143
5.797100000000000,-43.22882947998,-95.48561443644,-2.078508171e-4,-5.163205105437,-2.078508171e-4,-5.163205105437,-43.22882962925,-94.84338850813
5.797200000000000,-43.22854103238,-95.48571497049,-2.078634562e-4,-5.163300477587,-2.078634562e-4,-5.163300477587,-43.22854118192,-94.84347657261
5.797300000000001,-43.22825266549,-95.48581550158,-2.078760929e-4,-5.163395846501,-2.078760929e-4,-5.163395846501,-43.22825281531,-94.84356463489
5.797400000000001,-43.22796437926,-95.48591602969,-2.078887273e-4,-5.163491212182,-2.078887273e-4,-5.163491212182,-43.22796452935,-94.84365269494
5.797500000000000,-43.22767617362,-95.48601655483,-2.079013593e-4,-5.163586574633,-2.079013593e-4,-5.163586574633,-43.22767632397,-94.84374075278
5.797600000000000,-43.22738804849,-95.48611707701,-2.079139890e-4,-5.163681933855,-2.079139890e-4,-5.163681933855,-43.22738819911,-94.84382880841
5.797700000000001,-43.22710000383,-95.48621759622,-2.079266164e-4,-5.163777289853,-2.079266164e-4,-5.163777289853,-43.22710015471,-94.84391686184
5.797800000000001,-43.22681203954,-95.48631811248,-2.079392414e-4,-5.163872642627,-2.079392414e-4,-5.163872642627,-43.22681219069,-94.84400491305
5.797900000000000,-43.22652415558,-95.48641862577,-2.079518641e-4,-5.163967992182,-2.079518641e-4,-5.163967992182,-43.22652430700,-94.84409296206
5.798000000000000,-43.22623635188,-95.48651913611,-2.079644845e-4,-5.164063338519,-2.079644845e-4,-5.164063338519,-43.22623650356,-94.84418100888
5.798100000000001,-43.22594862838,-95.48661964349,-2.079771026e-4,-5.164158681641,-2.079771026e-4,-5.164158681641,-43.22594878032,-94.84426905349
5.798200000000000,-43.22566098499,-95.48672014793,-2.079897183e-4,-5.164254021551,-2.079897183e-4,-5.164254021551,-43.22566113721,-94.84435709590
5.798300000000000,-43.22537342167,-95.48682064942,-2.080023317e-4,-5.164349358252,-2.080023317e-4,-5.164349358252,-43.22537357415,-94.84444513611
5.798400000000000,-43.22508593835,-95.48692114796,-2.080149428e-4,-5.164444691746,-2.080149428e-4,-5.164444691746,-43.22508609109,-94.84453317413
5.798500000000001,-43.22479853496,-95.48702164356,-2.080275516e-4,-5.164540022035,-2.080275516e-4,-5.164540022035,-43.22479868797,-94.84462120996
5.798600000000000,-43.22451121143,-95.48712213622,-2.080401581e-4,-5.164635349123,-2.080401581e-4,-5.164635349123,-43.22451136470,-94.84470924359
5.798700000000000,-43.22422396770,-95.48722262593,-2.080527622e-4,-5.164730673012,-2.080527622e-4,-5.164730673012,-43.22422412124,-94.84479727503
5.798800000000000,-43.22393680371,-95.48732311272,-2.080653640e-4,-5.164825993705,-2.080653640e-4,-5.164825993705,-43.22393695751,-94.84488530428
5.798900000000001,-43.22364971938,-95.48742359657,-2.080779636e-4,-5.164921311203,-2.080779636e-4,-5.164921311203,-43.22364987345,-94.84497333135
5.799000000000000,-43.22336271467,-95.48752407749,-2.080905608e-4,-5.165016625511,-2.080905608e-4,-5.165016625511,-43.22336286900,-94.84506135624
5.799100000000000,-43.22307578950,-95.48762455548,-2.081031557e-4,-5.165111936630,-2.081031557e-4,-5.165111936630,-43.22307594409,-94.84514937894
5.799200000000001,-43.22278894380,-95.48772503054,-2.081157483e-4,-5.165207244563,-2.081157483e-4,-5.165207244563,-43.22278909865,-94.84523739946
5.799300000000001,-43.22250217751,-95.48782550268,-2.081283386e-4,-5.165302549312,-2.081283386e-4,-5.165302549312,-43.22250233262,-94.84532541780
5.799400000000000,-43.22221549057,-95.48792597190,-2.081409266e-4,-5.165397850881,-2.081409266e-4,-5.165397850881,-43.22221564594,-94.84541343397
